QueryNumber;DocInfos
83;[446, '365', 0.01571329972572421]
83;[447, '941', 0.015629325674333037]
83;[448, '179', 0.015594518932230095]
83;[449, '139', 0.015524519198974428]
83;[450, '1165', 0.015447255008154106]
83;[451, '737', 0.015316707067055313]
83;[452, '960', 0.015244342448741772]
83;[453, '1013', 0.015214289856855849]
83;[454, '304', 0.015176070134106347]
83;[455, '519', 0.01516295629155611]
83;[456, '597', 0.015123751946980202]
83;[457, '1129', 0.015109870680012483]
83;[458, '189', 0.015107487426103823]
83;[459, '562', 0.015088439080269762]
83;[460, '518', 0.0149647515093302]
83;[461, '231', 0.014962434912871622]
83;[462, '433', 0.014927285057548024]
83;[463, '503', 0.014925975862895815]
83;[464, '1168', 0.014921277731972427]
83;[465, '808', 0.014886468047110513]
83;[466, '185', 0.014815784559352627]
83;[467, '521', 0.01481071550724077]
83;[468, '238', 0.014800676021477234]
83;[469, '898', 0.01479489300171419]
83;[470, '322', 0.014718779272742311]
83;[471, '1068', 0.014713194770932103]
83;[472, '890', 0.014629533705566623]
83;[473, '288', 0.014627927510800479]
83;[474, '469', 0.01455522918823656]
83;[475, '537', 0.014496813576001345]
83;[476, '753', 0.014495199400279336]
83;[477, '1223', 0.014412278498626684]
83;[478, '327', 0.014377538988419756]
83;[479, '248', 0.014358492961103012]
83;[480, '1224', 0.014358428394223792]
83;[481, '596', 0.014339471381653621]
83;[482, '174', 0.014327713231775679]
83;[483, '431', 0.01430956348535218]
83;[484, '754', 0.014297344817595141]
83;[485, '859', 0.0141599356488099]
83;[486, '606', 0.014082995654614707]
83;[487, '855', 0.014017189564212896]
83;[488, '1075', 0.013984327032880337]
83;[489, '844', 0.01396476013941413]
83;[490, '30', 0.013903988922471182]
83;[491, '130', 0.013893301109019221]
83;[492, '916', 0.013870674002243085]
83;[493, '977', 0.013849849246991132]
83;[494, '273', 0.013823110579231135]
83;[495, '37', 0.013792498810827952]
83;[496, '1', 0.013785273355092482]
83;[497, '357', 0.013759190870902693]
83;[498, '682', 0.013608363752529686]
83;[499, '462', 0.013577355109682106]
83;[500, '1058', 0.013564657445853237]
83;[501, '913', 0.013533292954413105]
83;[502, '1107', 0.013463670396243271]
83;[503, '985', 0.013429700785688801]
83;[504, '664', 0.013416930117465555]
83;[505, '425', 0.01334069621328556]
83;[506, '587', 0.01332737199424343]
83;[507, '38', 0.013297853447224563]
83;[508, '258', 0.013201465945370304]
83;[509, '680', 0.013175830423570586]
83;[510, '228', 0.013158734473233909]
83;[511, '1031', 0.01313798740952033]
83;[512, '442', 0.013129178407273095]
83;[513, '1076', 0.01305239939705545]
83;[514, '1078', 0.013018383795679047]
83;[515, '777', 0.013009969659732008]
83;[516, '1179', 0.012842519449425382]
83;[517, '822', 0.012828021192505569]
83;[518, '848', 0.012804587820442638]
83;[519, '149', 0.012784617593363206]
83;[520, '43', 0.012778877033685262]
83;[521, '471', 0.012746801369343702]
83;[522, '1003', 0.012738390787544301]
83;[523, '447', 0.01270187587331225]
83;[524, '756', 0.012698882904125812]
83;[525, '698', 0.01260653457709342]
83;[526, '377', 0.012603479916993208]
83;[527, '882', 0.01258348816970617]
83;[528, '1191', 0.0125736326114283]
83;[529, '1008', 0.012568841702546369]
83;[530, '585', 0.012548303864382984]
83;[531, '1099', 0.012490646848041619]
83;[532, '921', 0.012484430024123336]
83;[533, '688', 0.012448622816048732]
83;[534, '1009', 0.012436657517677682]
83;[535, '867', 0.012394311140403293]
83;[536, '631', 0.012356845605753711]
83;[537, '762', 0.012355640116794013]
83;[538, '787', 0.012351910749166006]
83;[539, '124', 0.01230377142068218]
83;[540, '211', 0.01229950800290873]
83;[541, '150', 0.012246876547413885]
83;[542, '861', 0.01223891199074079]
83;[543, '95', 0.012211555761477992]
83;[544, '457', 0.012193267116144255]
83;[545, '648', 0.012159369781118598]
83;[546, '849', 0.012074850997104414]
83;[547, '779', 0.012061564321178275]
83;[548, '1159', 0.012031649973500754]
83;[549, '1065', 0.011991408455618583]
83;[550, '351', 0.011979490448799908]
83;[551, '391', 0.011905776198804804]
83;[552, '833', 0.011860503265659402]
83;[553, '984', 0.011825038745183083]
83;[554, '328', 0.011799952371560512]
83;[555, '286', 0.01179886727090431]
83;[556, '657', 0.011787484247777109]
83;[557, '1116', 0.011635120735748745]
83;[558, '1035', 0.01160921993673013]
83;[559, '891', 0.011482601511992709]
83;[560, '693', 0.011477614207426956]
83;[561, '924', 0.01146172535327665]
83;[562, '1162', 0.011447850857455321]
83;[563, '1048', 0.011420177062451003]
83;[564, '260', 0.011405367115640056]
83;[565, '491', 0.01138611868394968]
83;[566, '887', 0.011299266256881282]
83;[567, '1088', 0.011276644293952722]
83;[568, '284', 0.011225193589270642]
83;[569, '618', 0.011207701407150814]
83;[570, '486', 0.011150612063358862]
83;[571, '602', 0.011131638338831983]
83;[572, '858', 0.011126421865841835]
83;[573, '931', 0.011066883784242795]
83;[574, '223', 0.011022647044421144]
83;[575, '134', 0.010972715902849688]
83;[576, '583', 0.010844332042486172]
83;[577, '1045', 0.010843663627805354]
83;[578, '604', 0.010840943945169271]
83;[579, '907', 0.01076688131317695]
83;[580, '263', 0.01076101035525492]
83;[581, '879', 0.010741903391558484]
83;[582, '815', 0.010740563861487562]
83;[583, '963', 0.010735191239962374]
83;[584, '796', 0.010723439965947091]
83;[585, '643', 0.010630718711855334]
83;[586, '1125', 0.010570384945662129]
83;[587, '119', 0.010564287035058668]
83;[588, '705', 0.010433975747129821]
83;[589, '523', 0.010431553088777207]
83;[590, '704', 0.010405334767327412]
83;[591, '1047', 0.010387204432016234]
83;[592, '1188', 0.010373562320725994]
83;[593, '31', 0.010356796744616868]
83;[594, '970', 0.010344033705271712]
83;[595, '570', 0.01033757170228583]
83;[596, '788', 0.010323918054945985]
83;[597, '947', 0.010313687582293386]
83;[598, '455', 0.010296335544007305]
83;[599, '362', 0.010267800579858335]
83;[600, '710', 0.010188564196226059]
83;[601, '39', 0.010124601173311192]
83;[602, '873', 0.010089819896412904]
83;[603, '1227', 0.010038936689088654]
83;[604, '593', 0.010022279035280785]
83;[605, '878', 0.009968272185967457]
83;[606, '658', 0.009954232866512359]
83;[607, '758', 0.009904694926141664]
83;[608, '93', 0.009897221654772538]
83;[609, '951', 0.009895836319320542]
83;[610, '747', 0.009842409428198869]
83;[611, '782', 0.009775464486904514]
83;[612, '926', 0.00976178743263808]
83;[613, '884', 0.009750871553535491]
83;[614, '1239', 0.00971779198303735]
83;[615, '579', 0.009647088235931425]
83;[616, '133', 0.009570448871813903]
83;[617, '246', 0.009444565158805752]
83;[618, '504', 0.009408936837923413]
83;[619, '571', 0.009380693663273766]
83;[620, '414', 0.009312409653303889]
83;[621, '1039', 0.009295345006315658]
83;[622, '1117', 0.009290556090104896]
83;[623, '1057', 0.009290036390508656]
83;[624, '952', 0.00925619970216875]
83;[625, '767', 0.009254761627893281]
83;[626, '826', 0.009252481310559571]
83;[627, '943', 0.009227306155491279]
83;[628, '612', 0.009195311104265967]
83;[629, '581', 0.00919445388476957]
83;[630, '1041', 0.009192827724603659]
83;[631, '880', 0.00916671071006747]
83;[632, '1033', 0.009135113983232749]
83;[633, '331', 0.009086734974620099]
83;[634, '651', 0.009075834449975182]
83;[635, '828', 0.009075707467053155]
83;[636, '60', 0.008974284132215097]
83;[637, '906', 0.008971179321086896]
83;[638, '380', 0.008949807986196235]
83;[639, '692', 0.008910084860750124]
83;[640, '487', 0.008901342768167267]
83;[641, '555', 0.008864547629385095]
83;[642, '417', 0.008837790988688211]
83;[643, '627', 0.008837563528042793]
83;[644, '410', 0.008783918518400883]
83;[645, '805', 0.008773664604997466]
83;[646, '496', 0.008730888131934542]
83;[647, '136', 0.008701445071941302]
83;[648, '438', 0.008682977364963282]
83;[649, '923', 0.008681017198499832]
83;[650, '401', 0.00866918371681967]
83;[651, '675', 0.008659735431165279]
83;[652, '958', 0.008636542242808808]
83;[653, '904', 0.008622170239643437]
83;[654, '1084', 0.008582417154528389]
83;[655, '319', 0.0085475716838051]
83;[656, '775', 0.008509969535051976]
83;[657, '289', 0.008492479754881065]
83;[658, '103', 0.008487325821725938]
83;[659, '573', 0.00845984500188812]
83;[660, '701', 0.008417291418794434]
83;[661, '700', 0.008408822206311459]
83;[662, '113', 0.008377306102089439]
83;[663, '355', 0.008372927451891709]
83;[664, '282', 0.008357932432488224]
83;[665, '525', 0.008277481718710069]
83;[666, '104', 0.00826943348348762]
83;[667, '1017', 0.008257606672242688]
83;[668, '1214', 0.00825479872192821]
83;[669, '554', 0.008253461525461239]
83;[670, '3', 0.008194286471052152]
83;[671, '538', 0.00817075940802168]
83;[672, '47', 0.008151701442682326]
83;[673, '323', 0.008095116072434355]
83;[674, '933', 0.007994953617570471]
83;[675, '802', 0.00799314790822681]
83;[676, '70', 0.007970185807604436]
83;[677, '480', 0.007949007419294087]
83;[678, '1024', 0.007936482342860478]
83;[679, '992', 0.007882266275457501]
83;[680, '695', 0.007874468638385423]
83;[681, '1086', 0.007840757832592303]
83;[682, '147', 0.007815956880778305]
83;[683, '1101', 0.007809183847719525]
83;[684, '167', 0.007777576445098014]
83;[685, '272', 0.007764221013112777]
83;[686, '199', 0.007749164774010582]
83;[687, '1114', 0.007714277015718019]
83;[688, '251', 0.007708189250151905]
83;[689, '1136', 0.007670893783449977]
83;[690, '807', 0.007645539861684171]
83;[691, '213', 0.007641279801470846]
83;[692, '515', 0.007619446854016078]
83;[693, '106', 0.007619444196569777]
83;[694, '883', 0.007613937235096638]
83;[695, '1070', 0.007583325820922616]
83;[696, '1034', 0.007567467863672678]
83;[697, '307', 0.007452148355179723]
83;[698, '971', 0.007451220340811367]
83;[699, '42', 0.0074180046447508965]
83;[700, '714', 0.0074166829889496235]
83;[701, '679', 0.007389281492471156]
83;[702, '1201', 0.007383132155237437]
83;[703, '4', 0.007351780574118775]
83;[704, '74', 0.007298009153594649]
83;[705, '419', 0.007293314745093867]
83;[706, '1074', 0.007261322643265365]
83;[707, '785', 0.007238257159946342]
83;[708, '730', 0.0072262101804918925]
83;[709, '1137', 0.007199506508549824]
83;[710, '874', 0.0071937061051491145]
83;[711, '791', 0.007171828024283491]
83;[712, '533', 0.007165128285146742]
83;[713, '772', 0.007136932356200679]
83;[714, '1103', 0.007107536079369099]
83;[715, '1025', 0.007090979385206266]
83;[716, '1040', 0.007060844260281763]
83;[717, '956', 0.007052717845587589]
83;[718, '308', 0.006954619054656985]
83;[719, '738', 0.006951113089248793]
83;[720, '390', 0.006927503935843711]
83;[721, '505', 0.00692703845869097]
83;[722, '770', 0.006890490275757384]
83;[723, '65', 0.006880943400592538]
83;[724, '955', 0.006837096120517754]
83;[725, '206', 0.006817865824569963]
83;[726, '1126', 0.0068120893327407225]
83;[727, '734', 0.006782591877978308]
83;[728, '420', 0.006780668204775586]
83;[729, '1199', 0.00675487062133716]
83;[730, '313', 0.006730903633871624]
83;[731, '140', 0.006730376112730354]
83;[732, '311', 0.006672694874846956]
83;[733, '1238', 0.006625149723294558]
83;[734, '640', 0.006605742329026131]
83;[735, '8', 0.006595392884072388]
83;[736, '193', 0.006587344074813161]
83;[737, '334', 0.0065665094414156]
83;[738, '290', 0.00656473569091734]
83;[739, '233', 0.006544939307727661]
83;[740, '222', 0.006503083776245081]
83;[741, '96', 0.006479555234611274]
83;[742, '173', 0.006398339650679137]
83;[743, '929', 0.0063718741727488235]
83;[744, '794', 0.0063669322326705005]
83;[745, '888', 0.006341282885632246]
83;[746, '367', 0.006334998427732657]
83;[747, '178', 0.006300646628359648]
83;[748, '341', 0.006289424975285582]
83;[749, '315', 0.0062694977008518095]
83;[750, '757', 0.006230005210531453]
83;[751, '361', 0.006204771987303971]
83;[752, '1141', 0.0061713156536332735]
83;[753, '1220', 0.006084590159201412]
83;[754, '407', 0.00597199182320267]
83;[755, '165', 0.005935038006589394]
83;[756, '743', 0.005930629369909132]
83;[757, '626', 0.005905786067015119]
83;[758, '1056', 0.005902614768322478]
83;[759, '191', 0.005886172626518191]
83;[760, '269', 0.005884458209550825]
83;[761, '981', 0.005865335344187507]
83;[762, '866', 0.005828268695475053]
83;[763, '856', 0.00581340514102625]
83;[764, '1053', 0.005752881513031333]
83;[765, '21', 0.005749758684048296]
83;[766, '556', 0.0056287887826153805]
83;[767, '553', 0.005616624420513619]
83;[768, '1032', 0.00560876375447654]
83;[769, '736', 0.005605069646340355]
83;[770, '478', 0.005580322050551933]
83;[771, '53', 0.0055094820215497815]
83;[772, '396', 0.005488790324618537]
83;[773, '68', 0.005472269916554147]
83;[774, '253', 0.005466671609538303]
83;[775, '169', 0.005435209549603172]
83;[776, '1046', 0.005395925021242616]
83;[777, '274', 0.005386734520810642]
83;[778, '816', 0.005365764443842113]
83;[779, '252', 0.005357750084651844]
83;[780, '1215', 0.005340180327733107]
83;[781, '52', 0.005292879436144215]
83;[782, '973', 0.005227602982615976]
83;[783, '15', 0.0051961960079771035]
83;[784, '840', 0.005122017807940592]
83;[785, '1010', 0.005113891757766142]
83;[786, '143', 0.00510455766548229]
83;[787, '92', 0.005101505171836465]
83;[788, '569', 0.005078282268327451]
83;[789, '522', 0.00507499672627569]
83;[790, '1052', 0.0050294508694567665]
83;[791, '454', 0.00501957205185391]
83;[792, '1055', 0.005017221599708218]
83;[793, '90', 0.004956342658075296]
83;[794, '636', 0.004920287873838503]
83;[795, '151', 0.004908658699574846]
83;[796, '146', 0.004895262368571555]
83;[797, '843', 0.004894258050538642]
83;[798, '659', 0.004884280454136865]
83;[799, '752', 0.004880409055295114]
83;[800, '598', 0.004855177117887736]
83;[801, '409', 0.004804036108693098]
83;[802, '336', 0.004784289620233125]
83;[803, '201', 0.0047834049354090686]
83;[804, '1085', 0.004741829832886561]
83;[805, '110', 0.004646268307867886]
83;[806, '995', 0.004611098867110097]
83;[807, '584', 0.004589309308482773]
83;[808, '108', 0.004496278776554429]
83;[809, '953', 0.004495935318149259]
83;[810, '287', 0.004494739621120715]
83;[811, '838', 0.004490465189697834]
83;[812, '717', 0.004485989662590164]
83;[813, '832', 0.004422137025808586]
83;[814, '497', 0.004417642542693572]
83;[815, '49', 0.0043891682017908554]
83;[816, '443', 0.004388340354957497]
83;[817, '209', 0.004384859887807798]
83;[818, '548', 0.004381615213278451]
83;[819, '616', 0.004381502492498338]
83;[820, '72', 0.004336250553153914]
83;[821, '196', 0.004324210582502284]
83;[822, '1012', 0.004319960936119344]
83;[823, '527', 0.004291714612746543]
83;[824, '225', 0.004272036108947789]
83;[825, '316', 0.0042408329495888]
83;[826, '946', 0.004237454405216336]
83;[827, '418', 0.004222332467061208]
83;[828, '683', 0.004220729475313261]
83;[829, '902', 0.004193642921079451]
83;[830, '1096', 0.004182151400933563]
83;[831, '836', 0.0041809379596672615]
83;[832, '1127', 0.004167368598657574]
83;[833, '85', 0.004159823629475134]
83;[834, '14', 0.004155507036954357]
83;[835, '408', 0.004072041753951867]
83;[836, '1128', 0.004052649220195271]
83;[837, '601', 0.0040472481973190125]
83;[838, '841', 0.0040461554549948014]
83;[839, '660', 0.004043284953586466]
83;[840, '1204', 0.004035989818332426]
83;[841, '749', 0.003989524565022188]
83;[842, '1198', 0.003947222601402209]
83;[843, '862', 0.003934962580915984]
83;[844, '1167', 0.0038954987500080668]
83;[845, '1030', 0.0038821454791923035]
83;[846, '230', 0.0037968438869421823]
83;[847, '506', 0.0037132203702394022]
83;[848, '137', 0.003699750650919346]
83;[849, '750', 0.003686120671871942]
83;[850, '1175', 0.0036649243889236693]
83;[851, '707', 0.0036312037159820306]
83;[852, '1210', 0.0036146266423767665]
83;[853, '363', 0.0036019567461584813]
83;[854, '706', 0.0035668516820131736]
83;[855, '436', 0.0035531451436987068]
83;[856, '430', 0.0035072768508927566]
83;[857, '40', 0.0034903740851698483]
83;[858, '766', 0.0034862842565200817]
83;[859, '847', 0.0034773071219540066]
83;[860, '1021', 0.0034382069873850657]
83;[861, '482', 0.0034356093065297136]
83;[862, '416', 0.0034051532240495577]
83;[863, '685', 0.0033710430253008346]
83;[864, '467', 0.003357085298377144]
83;[865, '312', 0.0033376169914600914]
83;[866, '245', 0.003277465431224959]
83;[867, '234', 0.0032673932197985825]
83;[868, '161', 0.003265541342111374]
83;[869, '546', 0.003264446051447564]
83;[870, '702', 0.0032208861488474167]
83;[871, '261', 0.003195957092246576]
83;[872, '608', 0.0031928601781661572]
83;[873, '83', 0.0031743720344529717]
83;[874, '300', 0.0031726181500947243]
83;[875, '591', 0.003164850015807779]
83;[876, '876', 0.0030748560273114235]
83;[877, '647', 0.0030005707030599364]
83;[878, '535', 0.0029852754734340627]
83;[879, '686', 0.0029759978980318496]
83;[880, '539', 0.0029701520918899945]
83;[881, '771', 0.0029465283232716355]
83;[882, '1200', 0.0029322853116358996]
83;[883, '1157', 0.002905839570866937]
83;[884, '1140', 0.0028982003425493653]
83;[885, '1146', 0.002875093759178417]
83;[886, '765', 0.0028040773350020616]
83;[887, '259', 0.002789462368620129]
83;[888, '1042', 0.002773095053625271]
83;[889, '1222', 0.002767917543598327]
83;[890, '976', 0.0027643131581412614]
83;[891, '795', 0.0026820033954557078]
83;[892, '98', 0.002598761343607812]
83;[893, '613', 0.0025820980705855575]
83;[894, '123', 0.0025646613436678426]
83;[895, '748', 0.0025272836287778284]
83;[896, '1029', 0.0025166247179080007]
83;[897, '360', 0.002458466717607543]
83;[898, '77', 0.0023823989015428395]
83;[899, '520', 0.0022424334346243823]
83;[900, '575', 0.0022365659609108212]
83;[901, '895', 0.0021786779807000567]
83;[902, '993', 0.0021382502910150475]
83;[903, '565', 0.002107197106279239]
83;[904, '215', 0.0019341886814993286]
83;[905, '742', 0.0019339728577837175]
83;[906, '1120', 0.0013823339317347182]
84;[1, '778', 0.2834175994635583]
84;[2, '555', 0.2634506305131218]
84;[3, '912', 0.25827918306200764]
84;[4, '469', 0.24100472503815723]
84;[5, '922', 0.23362943667088584]
84;[6, '160', 0.21100267178013743]
84;[7, '588', 0.20536196037012697]
84;[8, '668', 0.19763239290915843]
84;[9, '460', 0.1820036374739031]
84;[10, '282', 0.181848006689637]
84;[11, '479', 0.1816206106613648]
84;[12, '159', 0.17905909577627477]
84;[13, '550', 0.17898490162827022]
84;[14, '384', 0.1779654544507651]
84;[15, '62', 0.17740588125019682]
84;[16, '1112', 0.17543467495794793]
84;[17, '1091', 0.17497831417106452]
84;[18, '790', 0.1732315209573202]
84;[19, '8', 0.16733208792394422]
84;[20, '718', 0.16469368452815125]
84;[21, '590', 0.1636128706022447]
84;[22, '905', 0.16262005644345007]
84;[23, '1', 0.15863643563067784]
84;[24, '1171', 0.15813014676326706]
84;[25, '890', 0.15809630617097317]
84;[26, '1090', 0.1542518352980354]
84;[27, '6', 0.15296660908467924]
84;[28, '784', 0.15219845683559577]
84;[29, '1065', 0.15200359396574467]
84;[30, '447', 0.145747591884983]
84;[31, '884', 0.14509348963920676]
84;[32, '987', 0.1434526855620645]
84;[33, '753', 0.14200365751450847]
84;[34, '989', 0.14154699317471436]
84;[35, '80', 0.14137062032133527]
84;[36, '986', 0.13707656041625507]
84;[37, '178', 0.1364593574860839]
84;[38, '1071', 0.13495830015157984]
84;[39, '427', 0.13336536917383945]
84;[40, '273', 0.13130759837659584]
84;[41, '7', 0.13118481860427322]
84;[42, '81', 0.13081363653500336]
84;[43, '589', 0.1301230217771059]
84;[44, '82', 0.1288890381853177]
84;[45, '177', 0.12597597810978567]
84;[46, '188', 0.1245265621669876]
84;[47, '346', 0.12319817141162573]
84;[48, '800', 0.1224980673754813]
84;[49, '802', 0.11920368694012341]
84;[50, '265', 0.11642803556894439]
84;[51, '459', 0.11312056600158275]
84;[52, '458', 0.11096499221022886]
84;[53, '1077', 0.10990384693217477]
84;[54, '988', 0.10614372977275413]
84;[55, '983', 0.10362475859626702]
84;[56, '200', 0.10329662039959019]
84;[57, '1173', 0.10299762341979604]
84;[58, '1086', 0.09886944822504008]
84;[59, '271', 0.09763712827888923]
84;[60, '161', 0.09296706350767914]
84;[61, '260', 0.09218052489079699]
84;[62, '123', 0.09073714048662913]
84;[63, '394', 0.08887076180078374]
84;[64, '611', 0.08556824867202623]
84;[65, '1212', 0.08481545646210263]
84;[66, '556', 0.08431698094649652]
84;[67, '184', 0.08040798679432605]
84;[68, '1203', 0.08003236883911041]
84;[69, '148', 0.07549090412513183]
84;[70, '623', 0.07463445462466171]
84;[71, '250', 0.07393740995447208]
84;[72, '18', 0.0714418790238998]
84;[73, '842', 0.07141876583933612]
84;[74, '696', 0.0694681132294653]
84;[75, '135', 0.061494706139092435]
84;[76, '451', 0.06125776661628264]
84;[77, '897', 0.05960046930278893]
84;[78, '1227', 0.05854447909166542]
84;[79, '874', 0.05804553643778967]
84;[80, '505', 0.056123657603718596]
84;[81, '1180', 0.05587082322420895]
84;[82, '945', 0.05549987176095423]
84;[83, '176', 0.05480387536742542]
84;[84, '1000', 0.05459750212594823]
84;[85, '917', 0.05413607564668958]
84;[86, '471', 0.0513318970417615]
84;[87, '688', 0.050131119658141945]
84;[88, '577', 0.04998393373944596]
84;[89, '61', 0.04973616279186376]
84;[90, '211', 0.04953062812981916]
84;[91, '959', 0.049231010998850556]
84;[92, '541', 0.048964046554492144]
84;[93, '913', 0.04834671483690575]
84;[94, '79', 0.047690515343386794]
84;[95, '591', 0.04698812505451923]
84;[96, '904', 0.0465171680245278]
84;[97, '1078', 0.04621926533766782]
84;[98, '865', 0.045848723250343414]
84;[99, '1158', 0.04567639531296809]
84;[100, '347', 0.04492153527149164]
84;[101, '691', 0.04490176783142208]
84;[102, '804', 0.04393264442762816]
84;[103, '485', 0.04327439560348005]
84;[104, '855', 0.04173291997151204]
84;[105, '1010', 0.04160301874679884]
84;[106, '1042', 0.041539843086935584]
84;[107, '1062', 0.04147207398324607]
84;[108, '305', 0.04136081317844154]
84;[109, '429', 0.0401195636110194]
84;[110, '55', 0.04003206818628257]
84;[111, '444', 0.03995222280678499]
84;[112, '936', 0.039730918239224054]
84;[113, '587', 0.03908415270037048]
84;[114, '246', 0.03803365505498468]
84;[115, '673', 0.03787195619227742]
84;[116, '1005', 0.03780094532947023]
84;[117, '12', 0.03774620655276022]
84;[118, '63', 0.03749273392170087]
84;[119, '110', 0.03749043016520375]
84;[120, '612', 0.03702989865413188]
84;[121, '1110', 0.037026067966597444]
84;[122, '812', 0.03659644816865901]
84;[123, '964', 0.03656582315620138]
84;[124, '969', 0.03563708927895295]
84;[125, '519', 0.03529209404158087]
84;[126, '402', 0.035075924356503266]
84;[127, '901', 0.03493733843132143]
84;[128, '164', 0.034780185322986976]
84;[129, '473', 0.03464361827195538]
84;[130, '19', 0.03451995437301502]
84;[131, '581', 0.03445216821541139]
84;[132, '243', 0.034280260131422]
84;[133, '218', 0.03404409829144296]
84;[134, '436', 0.033751806644991236]
84;[135, '118', 0.03363340665682417]
84;[136, '757', 0.033611282440180634]
84;[137, '677', 0.033404317842466176]
84;[138, '1192', 0.03337563432588821]
84;[139, '91', 0.033264824352077164]
84;[140, '998', 0.03248761487151368]
84;[141, '1118', 0.03225935255455194]
84;[142, '594', 0.03209895552778609]
84;[143, '982', 0.03201578480404588]
84;[144, '302', 0.032002708543284276]
84;[145, '524', 0.0318281829896873]
84;[146, '981', 0.03164386484406217]
84;[147, '1147', 0.03147076325539683]
84;[148, '915', 0.0312370649818983]
84;[149, '11', 0.031074870448409234]
84;[150, '51', 0.030853231536368843]
84;[151, '244', 0.03065597339731261]
84;[152, '903', 0.03054613949368627]
84;[153, '483', 0.030459573403917077]
84;[154, '144', 0.03043665167541449]
84;[155, '608', 0.03032941099213778]
84;[156, '806', 0.03018675494259701]
84;[157, '300', 0.030137129227689973]
84;[158, '852', 0.02974882962490739]
84;[159, '1206', 0.02941955423499643]
84;[160, '172', 0.029045501376349973]
84;[161, '633', 0.02870906771611464]
84;[162, '181', 0.02837430506789206]
84;[163, '813', 0.028292005372918053]
84;[164, '187', 0.02813807349802579]
84;[165, '1119', 0.02802154042284026]
84;[166, '962', 0.028010072840394386]
84;[167, '793', 0.027951547518684346]
84;[168, '102', 0.02768690506775525]
84;[169, '366', 0.02764261346275959]
84;[170, '24', 0.027427304173167404]
84;[171, '614', 0.02740151209694666]
84;[172, '1041', 0.027369505276739425]
84;[173, '1205', 0.02722151496283474]
84;[174, '722', 0.02716291738301868]
84;[175, '88', 0.026990230705128106]
84;[176, '152', 0.026736090509615784]
84;[177, '359', 0.026550426354599678]
84;[178, '1081', 0.02629662775953134]
84;[179, '410', 0.02615207327299145]
84;[180, '1124', 0.026092114330380882]
84;[181, '242', 0.025943260610980495]
84;[182, '251', 0.025768705400154395]
84;[183, '870', 0.0257234773610464]
84;[184, '411', 0.025559742481659917]
84;[185, '421', 0.024556061109013427]
84;[186, '851', 0.02433867473137279]
84;[187, '953', 0.024255862829078954]
84;[188, '1135', 0.024241769622613155]
84;[189, '711', 0.024096017797136996]
84;[190, '219', 0.02405209328967482]
84;[191, '422', 0.023964333459579556]
84;[192, '293', 0.023849850328639108]
84;[193, '780', 0.023815176458713005]
84;[194, '639', 0.023810692492368602]
84;[195, '229', 0.023809240112433714]
84;[196, '928', 0.023282991433664114]
84;[197, '1082', 0.02327751221551073]
84;[198, '725', 0.023240247344308986]
84;[199, '205', 0.023207036680724383]
84;[200, '320', 0.023141225423912042]
84;[201, '1104', 0.023134550278435966]
84;[202, '369', 0.023081654214997128]
84;[203, '352', 0.023007270610089926]
84;[204, '1111', 0.022816181864186824]
84;[205, '192', 0.0226862423223805]
84;[206, '1050', 0.022660205502036963]
84;[207, '23', 0.0226594830823646]
84;[208, '1054', 0.02246878434647695]
84;[209, '1106', 0.022350852447166305]
84;[210, '860', 0.02231760688931755]
84;[211, '1007', 0.021915347703016796]
84;[212, '1152', 0.021747594730664895]
84;[213, '163', 0.021637359960144945]
84;[214, '437', 0.021632439523576387]
84;[215, '528', 0.021448946090662155]
84;[216, '317', 0.02137930428172616]
84;[217, '314', 0.021293210327177247]
84;[218, '661', 0.021293159768073392]
84;[219, '100', 0.021282466584109257]
84;[220, '543', 0.02118830704608499]
84;[221, '204', 0.02112083450703722]
84;[222, '972', 0.02109405624167208]
84;[223, '1164', 0.020882215072736104]
84;[224, '466', 0.020820309417954135]
84;[225, '1060', 0.02074152442101191]
84;[226, '472', 0.020638533112635693]
84;[227, '358', 0.02061352188021352]
84;[228, '383', 0.020593143780074975]
84;[229, '629', 0.020570634029175302]
84;[230, '26', 0.020542982469554442]
84;[231, '1067', 0.020537643215724922]
84;[232, '295', 0.0205102006633995]
84;[233, '364', 0.020506698827034178]
84;[234, '59', 0.020437202827513247]
84;[235, '1181', 0.02042494587003982]
84;[236, '769', 0.020390786407769278]
84;[237, '212', 0.020374782337622483]
84;[238, '993', 0.020311528930622227]
84;[239, '1108', 0.020311057839494554]
84;[240, '179', 0.020132437372214478]
84;[241, '1232', 0.020063387582303416]
84;[242, '217', 0.020001089192616825]
84;[243, '348', 0.019991500553044987]
84;[244, '1165', 0.019942320463733326]
84;[245, '737', 0.019773783796480898]
84;[246, '1161', 0.019755638786104673]
84;[247, '829', 0.01973253309172255]
84;[248, '960', 0.019680361475953225]
84;[249, '562', 0.019479091092716647]
84;[250, '231', 0.019316420412088076]
84;[251, '1168', 0.0192632867200216]
84;[252, '185', 0.01912709561978991]
84;[253, '521', 0.019120551501653146]
84;[254, '238', 0.019107590581264263]
84;[255, '322', 0.019001862333277966]
84;[256, '1068', 0.01899465277244203]
84;[257, '288', 0.01888457321295319]
84;[258, '914', 0.018801821854667434]
84;[259, '650', 0.01869812957525895]
84;[260, '1223', 0.01860617153536146]
84;[261, '327', 0.018561323020532518]
84;[262, '513', 0.018555490999538318]
84;[263, '1224', 0.018536651349513485]
84;[264, '630', 0.018535915876484243]
