QueryNumber;DocInfos
97;[521, '572', 0.016986413206441123]
97;[522, '179', 0.016941281306073322]
97;[523, '612', 0.016923643253523392]
97;[524, '525', 0.016869930260728482]
97;[525, '769', 0.01680808032008275]
97;[526, '879', 0.016718630512965658]
97;[527, '1165', 0.01665543897054659]
97;[528, '926', 0.016569054914954067]
97;[529, '327', 0.01652399117310676]
97;[530, '529', 0.016336864242351617]
97;[531, '934', 0.016245467748473193]
97;[532, '1108', 0.01623398049385001]
97;[533, '972', 0.01622275276617465]
97;[534, '1161', 0.016161977812824815]
97;[535, '1', 0.01609316434760379]
97;[536, '1041', 0.016088479834480737]
97;[537, '1074', 0.016051673431208575]
97;[538, '800', 0.015902053214793252]
97;[539, '521', 0.015854417116073254]
97;[540, '477', 0.01584545650443804]
97;[541, '185', 0.015749956308666078]
97;[542, '657', 0.015616305439093644]
97;[543, '1068', 0.015556746320836982]
97;[544, '304', 0.015428790176528567]
97;[545, '859', 0.015412950494269186]
97;[546, '182', 0.01537518792613831]
97;[547, '86', 0.01536656086601967]
97;[548, '231', 0.015270304955354407]
97;[549, '533', 0.01523203075403468]
97;[550, '508', 0.015229748776733481]
97;[551, '650', 0.015226214987513201]
97;[552, '916', 0.015161540056880106]
97;[553, '130', 0.015151926205033242]
97;[554, '12', 0.015124817347465307]
97;[555, '305', 0.015058849463643522]
97;[556, '89', 0.015042052518696877]
97;[557, '615', 0.015018074935281175]
97;[558, '273', 0.01495754406481874]
97;[559, '487', 0.01494883895614022]
97;[560, '770', 0.014888190406505]
97;[561, '349', 0.014841753832933523]
97;[562, '438', 0.01465824204885362]
97;[563, '1179', 0.014619424677737258]
97;[564, '1012', 0.014584874924149616]
97;[565, '680', 0.014505617682871471]
97;[566, '831', 0.014467460701928956]
97;[567, '258', 0.014429729162502866]
97;[568, '1107', 0.014397502884117315]
97;[569, '1017', 0.01435832471341568]
97;[570, '646', 0.01434803859146591]
97;[571, '82', 0.01433349025067595]
97;[572, '1190', 0.014330573765055003]
97;[573, '104', 0.014282637924926183]
97;[574, '462', 0.01419792976646731]
97;[575, '748', 0.014189698103498934]
97;[576, '698', 0.014173839784514284]
97;[577, '865', 0.014139667027019527]
97;[578, '536', 0.014048076857464772]
97;[579, '999', 0.014028743693818745]
97;[580, '228', 0.01368008273820858]
97;[581, '43', 0.013642048263925594]
97;[582, '141', 0.013614809073996197]
97;[583, '848', 0.01360443070056928]
97;[584, '315', 0.013562895562193584]
97;[585, '180', 0.01355720569530946]
97;[586, '471', 0.013534901877478222]
97;[587, '1065', 0.013428622341874958]
97;[588, '484', 0.01339949974977355]
97;[589, '447', 0.013371040160816333]
97;[590, '1159', 0.013309048085029179]
97;[591, '223', 0.013277260583686385]
97;[592, '833', 0.013272110380416908]
97;[593, '284', 0.013235107848104331]
97;[594, '728', 0.013200749249296928]
97;[595, '372', 0.013159570923728242]
97;[596, '617', 0.013130232257397461]
97;[597, '912', 0.012962302425299851]
97;[598, '257', 0.0129460081355369]
97;[599, '192', 0.012902883728467818]
97;[600, '1202', 0.012884988507188201]
97;[601, '1132', 0.012870024321814772]
97;[602, '631', 0.012829729509147902]
97;[603, '727', 0.012814488005655458]
97;[604, '391', 0.012633893332517035]
97;[605, '648', 0.012605919081467647]
97;[606, '705', 0.012508818016828504]
97;[607, '461', 0.01242162433499213]
97;[608, '415', 0.012296670120661959]
97;[609, '834', 0.012274212622040396]
97;[610, '590', 0.01224584982531772]
97;[611, '858', 0.012155027085328757]
97;[612, '1163', 0.012148385328544878]
97;[613, '1169', 0.012074782139581542]
97;[614, '887', 0.012038697084795793]
97;[615, '734', 0.011960894610792451]
97;[616, '897', 0.011958850300927889]
97;[617, '1195', 0.011943719571873896]
97;[618, '510', 0.011890410671505782]
97;[619, '1086', 0.0118742136980328]
97;[620, '779', 0.011854583507897833]
97;[621, '866', 0.011819022926623877]
97;[622, '333', 0.011703961282856664]
97;[623, '1227', 0.011599657412438555]
97;[624, '618', 0.01156120124381915]
97;[625, '907', 0.011551142156836202]
97;[626, '530', 0.011490418292874099]
97;[627, '978', 0.011479737251545039]
97;[628, '905', 0.011465077239517882]
97;[629, '815', 0.011308620379724212]
97;[630, '215', 0.011243337687342606]
97;[631, '227', 0.01122334313016354]
97;[632, '830', 0.011126017828311359]
97;[633, '758', 0.011100727782493755]
97;[634, '604', 0.010981180788994347]
97;[635, '455', 0.010952454989136922]
97;[636, '166', 0.010935275181764677]
97;[637, '389', 0.01093026934619221]
97;[638, '119', 0.010852138602876418]
97;[639, '1018', 0.010846442028948692]
97;[640, '955', 0.010780700122372332]
97;[641, '675', 0.0107527903436239]
97;[642, '31', 0.010736445665806837]
97;[643, '1091', 0.010721024762116158]
97;[644, '782', 0.010644085276508935]
97;[645, '684', 0.010601496218603765]
97;[646, '647', 0.01045880150211025]
97;[647, '826', 0.010404734735677672]
97;[648, '265', 0.010394323128620741]
97;[649, '542', 0.010392914400944815]
97;[650, '1045', 0.010384388862187234]
97;[651, '651', 0.010369240851111287]
97;[652, '1214', 0.010338809487103319]
97;[653, '968', 0.010329934894238498]
97;[654, '1129', 0.010297717374254518]
97;[655, '178', 0.010244071643710122]
97;[656, '1117', 0.010228346402280498]
97;[657, '1037', 0.010217883447124177]
97;[658, '944', 0.010196401365839125]
97;[659, '200', 0.010186192444789074]
97;[660, '884', 0.010145457827344044]
97;[661, '828', 0.010136261558637357]
97;[662, '1033', 0.010118458077533216]
97;[663, '942', 0.010094577422014367]
97;[664, '341', 0.010052757266157637]
97;[665, '246', 0.010038180337849057]
97;[666, '1239', 0.010017725401229123]
97;[667, '899', 0.00997277870010964]
97;[668, '90', 0.009963270139453622]
97;[669, '1019', 0.009954293621035237]
97;[670, '518', 0.009929859859921831]
97;[671, '579', 0.00989710506037807]
97;[672, '885', 0.009892932451933489]
97;[673, '262', 0.009885651876530266]
97;[674, '340', 0.009866761581904786]
97;[675, '289', 0.009865856446650282]
97;[676, '1099', 0.00985897277537639]
97;[677, '672', 0.009708738904034363]
97;[678, '803', 0.00968930700676563]
97;[679, '201', 0.00968532169889581]
97;[680, '692', 0.0096665209292083]
97;[681, '668', 0.00963639444718889]
97;[682, '555', 0.009622041988890379]
97;[683, '401', 0.00960053026455378]
97;[684, '965', 0.009451280061703812]
97;[685, '290', 0.009444052334495108]
97;[686, '10', 0.009417223246154604]
97;[687, '554', 0.009383055856466278]
97;[688, '468', 0.009369711726414235]
97;[689, '282', 0.009367039261403809]
97;[690, '805', 0.00926443795725284]
97;[691, '1138', 0.009255955156366315]
97;[692, '755', 0.009238662335786962]
97;[693, '597', 0.009217672685491757]
97;[694, '775', 0.009197347466357343]
97;[695, '1131', 0.00919023358890415]
97;[696, '3', 0.009179983940342288]
97;[697, '923', 0.009161529461353875]
97;[698, '367', 0.009136787437445058]
97;[699, '113', 0.009068051937830963]
97;[700, '355', 0.009063527169858305]
97;[701, '700', 0.009052022343113504]
97;[702, '323', 0.009013324547378175]
97;[703, '904', 0.008996752191636224]
97;[704, '1003', 0.008933730486321944]
97;[705, '807', 0.008929321243326705]
97;[706, '232', 0.008893421735200715]
97;[707, '601', 0.008887564839300255]
97;[708, '64', 0.00876415919609111]
97;[709, '1015', 0.008715234134323993]
97;[710, '836', 0.00869107032728988]
97;[711, '802', 0.008676698200374425]
97;[712, '732', 0.008563276914172451]
97;[713, '719', 0.008459184733539958]
97;[714, '147', 0.008368087232008782]
97;[715, '772', 0.008362634073545582]
97;[716, '883', 0.008351496203659136]
97;[717, '607', 0.008319875862990411]
97;[718, '762', 0.008316033520239427]
97;[719, '475', 0.008266058832330858]
97;[720, '808', 0.00818830899778644]
97;[721, '208', 0.008178011502197926]
97;[722, '506', 0.008169724351849976]
97;[723, '1101', 0.008130526974189015]
97;[724, '74', 0.008093964552084425]
97;[725, '785', 0.007968531350907006]
97;[726, '687', 0.007935616114952878]
97;[727, '197', 0.007919853814516667]
97;[728, '419', 0.007849015350313501]
97;[729, '1040', 0.007804259491169166]
97;[730, '233', 0.007683762141671583]
97;[731, '134', 0.007677783076854303]
97;[732, '1070', 0.007655180364725992]
97;[733, '65', 0.007611757462636245]
97;[734, '420', 0.007533140185480946]
97;[735, '156', 0.0075252343427904276]
97;[736, '452', 0.007515228465913886]
97;[737, '1103', 0.007508425441015895]
97;[738, '308', 0.007464860065780662]
97;[739, '292', 0.007458326051788558]
97;[740, '730', 0.007444350946629112]
97;[741, '373', 0.007426354717989509]
97;[742, '359', 0.007399823796713311]
97;[743, '193', 0.007385815098803889]
97;[744, '889', 0.007361691758386168]
97;[745, '237', 0.007314130043554713]
97;[746, '433', 0.007292340637323062]
97;[747, '888', 0.007274437210670709]
97;[748, '945', 0.007249374428331682]
97;[749, '96', 0.007201744838299456]
97;[750, '311', 0.0071844429049849395]
97;[751, '222', 0.007089606876917801]
97;[752, '1170', 0.007073062581967046]
97;[753, '424', 0.007068818499356193]
97;[754, '361', 0.0070512041467047405]
97;[755, '868', 0.00703656153994549]
97;[756, '929', 0.0070159513455736715]
97;[757, '640', 0.0070155454142023345]
97;[758, '8', 0.00697722461677776]
97;[759, '649', 0.006913356316414326]
97;[760, '139', 0.006889153187036185]
97;[761, '703', 0.006879582133468769]
97;[762, '4', 0.006864585436575613]
97;[763, '863', 0.006803256743800373]
97;[764, '626', 0.006795892868024182]
97;[765, '559', 0.006793319853282441]
97;[766, '254', 0.006672717297351201]
97;[767, '93', 0.0066669898445915554]
97;[768, '474', 0.006659607043160568]
97;[769, '27', 0.00664826896161721]
97;[770, '1220', 0.006592182550169803]
97;[771, '407', 0.006570836253442069]
97;[772, '61', 0.006505772242942158]
97;[773, '21', 0.006505739385138439]
97;[774, '191', 0.006468237589675112]
97;[775, '1056', 0.006386498737013215]
97;[776, '1218', 0.006351485246641246]
97;[777, '1053', 0.006287905173743676]
97;[778, '1174', 0.006275545007396634]
97;[779, '281', 0.006230344907662855]
97;[780, '736', 0.006200325356855601]
97;[781, '1226', 0.006126890407384471]
97;[782, '396', 0.006114217132955433]
97;[783, '733', 0.006056119453222765]
97;[784, '50', 0.006050006751084061]
97;[785, '478', 0.006031095943623826]
97;[786, '981', 0.006015253829542835]
97;[787, '53', 0.006007112101149868]
97;[788, '1116', 0.005969095358813688]
97;[789, '937', 0.005962381891930569]
97;[790, '463', 0.00590579291045226]
97;[791, '759', 0.005903424537550079]
97;[792, '252', 0.005889017784050985]
97;[793, '52', 0.00585728180240903]
97;[794, '1032', 0.005819813970867925]
97;[795, '670', 0.005799587975228482]
97;[796, '1215', 0.00579211701081602]
97;[797, '274', 0.005722730640934925]
97;[798, '983', 0.005721013801680026]
97;[799, '68', 0.005694261024561731]
97;[800, '963', 0.00568802312580991]
97;[801, '451', 0.005602126707031962]
97;[802, '902', 0.005594156079270674]
97;[803, '221', 0.005582679552235381]
97;[804, '1052', 0.005580535925320999]
97;[805, '1055', 0.005573398779830882]
97;[806, '454', 0.005564151096403402]
97;[807, '636', 0.005507599136964868]
97;[808, '146', 0.005506652939214618]
97;[809, '1093', 0.005486429315251876]
97;[810, '752', 0.00546454708566212]
97;[811, '15', 0.00546305562688611]
97;[812, '109', 0.0053940307608593]
97;[813, '1134', 0.005376710764503709]
97;[814, '718', 0.00533310844284093]
97;[815, '731', 0.005297247757748749]
97;[816, '1010', 0.005292165185167622]
97;[817, '1113', 0.005290943757401706]
97;[818, '69', 0.005279343410390799]
97;[819, '13', 0.005253378057565991]
97;[820, '151', 0.005238097558236023]
97;[821, '598', 0.005231891530286841]
97;[822, '886', 0.005222269824367346]
97;[823, '659', 0.005189078574274858]
97;[824, '584', 0.005162911178269499]
97;[825, '717', 0.0051289145766001045]
97;[826, '337', 0.004980188931244124]
97;[827, '497', 0.004975041588301756]
97;[828, '225', 0.004948734901086591]
97;[829, '838', 0.004878900587287495]
97;[830, '995', 0.00482941925558076]
97;[831, '527', 0.004795488963490311]
97;[832, '409', 0.004776536941353361]
97;[833, '49', 0.004767958418867613]
97;[834, '855', 0.004739624988068501]
97;[835, '946', 0.004733049676841775]
97;[836, '616', 0.004709676420701455]
97;[837, '773', 0.00465772946132311]
97;[838, '898', 0.00465687183976272]
97;[839, '822', 0.0046151103475670216]
97;[840, '283', 0.004534290527647631]
97;[841, '1076', 0.004515629773620533]
97;[842, '296', 0.00449160885669954]
97;[843, '726', 0.0044268772760544545]
97;[844, '1096', 0.004418685058125859]
97;[845, '1198', 0.004413995871534991]
97;[846, '606', 0.00436777458475357]
97;[847, '408', 0.004350725535991785]
97;[848, '377', 0.004274529345529951]
97;[849, '1115', 0.004274281957309938]
97;[850, '1203', 0.00427111071299006]
97;[851, '599', 0.004269050252110039]
97;[852, '457', 0.004231123276312917]
97;[853, '5', 0.004231012926984052]
97;[854, '95', 0.00419383476535044]
97;[855, '286', 0.004181548614515025]
97;[856, '683', 0.004180764370453321]
97;[857, '85', 0.00416844339935758]
97;[858, '136', 0.004157318730519282]
97;[859, '176', 0.00402667897404212]
97;[860, '342', 0.00400917970656443]
97;[861, '749', 0.00400913301047692]
97;[862, '1162', 0.004005032706090062]
97;[863, '1210', 0.003991082979644019]
97;[864, '279', 0.0039563202790665105]
97;[865, '137', 0.003913319517622935]
97;[866, '363', 0.0039056333005959044]
97;[867, '847', 0.003774560906011325]
97;[868, '862', 0.003741847130476529]
97;[869, '1021', 0.003741022059828787]
97;[870, '202', 0.003731017728173524]
97;[871, '155', 0.0037287817704981688]
97;[872, '40', 0.0036864520112523894]
97;[873, '517', 0.0036374272011250332]
97;[874, '931', 0.003629952468526804]
97;[875, '261', 0.003607412240177231]
97;[876, '956', 0.003572406714802443]
97;[877, '591', 0.0035692530752452073]
97;[878, '234', 0.003517925988582968]
97;[879, '990', 0.0035106885409675686]
97;[880, '685', 0.0034764995953017147]
97;[881, '546', 0.003465021664360896]
97;[882, '486', 0.003420303391530263]
97;[883, '658', 0.0033815335830361315]
97;[884, '203', 0.003352626351728231]
97;[885, '267', 0.0033524946551300528]
97;[886, '947', 0.0033090389907865325]
97;[887, '161', 0.0032885545443556434]
97;[888, '686', 0.0032679581677687525]
97;[889, '653', 0.0032410562638858853]
97;[890, '535', 0.0032109015354134713]
97;[891, '22', 0.003192971304446953]
97;[892, '876', 0.0031761783333332204]
97;[893, '255', 0.0031647744460223887]
97;[894, '994', 0.00310515023528787]
97;[895, '1083', 0.0030070967835954085]
97;[896, '1042', 0.002940600214967857]
97;[897, '795', 0.0028883739701074224]
97;[898, '259', 0.0028695125877459078]
97;[899, '573', 0.002844203036540768]
97;[900, '410', 0.0027962496522776713]
97;[901, '248', 0.002759892736695518]
97;[902, '47', 0.0027381456190264794]
97;[903, '123', 0.002652175367753601]
97;[904, '77', 0.0026309379685845367]
97;[905, '1034', 0.0025839436672843797]
97;[906, '18', 0.0025314061076259662]
97;[907, '585', 0.0024472898950258335]
97;[908, '520', 0.002398041743762541]
97;[909, '993', 0.002259735254433555]
97;[910, '1199', 0.0022304047917054625]
97;[911, '348', 0.002201880343526134]
97;[912, '565', 0.002175166022035689]
97;[913, '1149', 0.0020742302303183783]
97;[914, '1197', 0.0013665912031710149]
97;[915, '660', 0.001336314328689758]
98;[1, '1118', 0.21402764747473582]
98;[2, '180', 0.1921538958148839]
98;[3, '1018', 0.18819721931299763]
98;[4, '1214', 0.16572223602128042]
98;[5, '516', 0.1628680169132759]
98;[6, '791', 0.1607777770761844]
98;[7, '562', 0.13886688212019607]
98;[8, '505', 0.12872075381728645]
98;[9, '64', 0.11792621723269035]
98;[10, '1152', 0.11187984299001694]
98;[11, '945', 0.1114952254577134]
98;[12, '546', 0.10613952572121457]
98;[13, '316', 0.10590937616161063]
98;[14, '1091', 0.10554181447758847]
98;[15, '957', 0.10247751827371547]
98;[16, '1156', 0.10203282400745603]
98;[17, '498', 0.10026406836246739]
98;[18, '484', 0.10024576864359522]
98;[19, '1078', 0.09783889350154427]
98;[20, '432', 0.09427636514173056]
98;[21, '360', 0.08709051754664617]
98;[22, '598', 0.08541961881038306]
98;[23, '532', 0.08503728328978637]
98;[24, '906', 0.08303973462119274]
98;[25, '1149', 0.08151481283027463]
98;[26, '915', 0.08092046246328131]
98;[27, '629', 0.08045533471915076]
98;[28, '422', 0.07910380239793463]
98;[29, '1109', 0.0776770841331744]
98;[30, '199', 0.07543270750898792]
98;[31, '1081', 0.07314568037853762]
98;[32, '394', 0.0731378891226137]
98;[33, '494', 0.07259923051911842]
98;[34, '823', 0.07174654764288078]
98;[35, '563', 0.07048106836052327]
98;[36, '1184', 0.06915162126544785]
98;[37, '1092', 0.0683536550495479]
98;[38, '821', 0.06552502339265781]
98;[39, '742', 0.06536408830822901]
98;[40, '980', 0.06533752927955494]
98;[41, '67', 0.065137820102768]
98;[42, '163', 0.06477256218981986]
98;[43, '1071', 0.06462897370835954]
98;[44, '225', 0.06427716569700426]
98;[45, '699', 0.06411779938685419]
98;[46, '833', 0.06347714055757953]
98;[47, '1227', 0.06345676868476764]
98;[48, '81', 0.06335715911095235]
98;[49, '169', 0.0631796964960496]
98;[50, '1076', 0.06311877219461014]
98;[51, '543', 0.06292645206917859]
98;[52, '581', 0.06219002837750768]
98;[53, '549', 0.060817441075959155]
98;[54, '634', 0.060674650081892094]
98;[55, '1004', 0.05998555134914036]
98;[56, '1008', 0.05998276704572221]
98;[57, '372', 0.059022905476687156]
98;[58, '763', 0.059018233413273856]
98;[59, '323', 0.058916805459628845]
98;[60, '933', 0.0588621764060824]
98;[61, '1185', 0.058551229956893866]
98;[62, '828', 0.05850635801084144]
98;[63, '719', 0.05816994537055815]
98;[64, '490', 0.057322672404445676]
98;[65, '1159', 0.05714971089712966]
98;[66, '190', 0.05583201373874874]
98;[67, '736', 0.0556190197360499]
98;[68, '1143', 0.05529447688618107]
98;[69, '296', 0.0552862633560971]
98;[70, '814', 0.055200592124541904]
98;[71, '605', 0.05505106115701215]
98;[72, '1074', 0.05399585646621875]
98;[73, '1163', 0.05397330843560259]
98;[74, '952', 0.05376295271367542]
98;[75, '452', 0.053730159908820234]
98;[76, '1157', 0.05275361384778848]
98;[77, '531', 0.05254890996286934]
98;[78, '87', 0.05213155703495514]
98;[79, '731', 0.05198633979759231]
98;[80, '297', 0.05198593057529488]
98;[81, '318', 0.05185425129400077]
98;[82, '570', 0.05167172625298143]
98;[83, '260', 0.0514553161762642]
98;[84, '782', 0.05090796247451014]
98;[85, '1224', 0.05085663938518165]
98;[86, '1222', 0.05080829486006363]
98;[87, '920', 0.05033225131500393]
98;[88, '643', 0.05028726404087463]
98;[89, '476', 0.04990262852259598]
98;[90, '1212', 0.049676232185273145]
98;[91, '440', 0.0495743429865103]
98;[92, '1038', 0.04921461479433934]
98;[93, '550', 0.048898356562271775]
98;[94, '97', 0.04881243535184359]
98;[95, '308', 0.04879505957731031]
98;[96, '373', 0.04822899612465912]
98;[97, '1200', 0.048031179112412545]
98;[98, '959', 0.04780508211637466]
98;[99, '1215', 0.0475292954285438]
98;[100, '448', 0.047435297491012995]
98;[101, '962', 0.04654636998235906]
98;[102, '948', 0.046401309817842844]
98;[103, '1144', 0.04620245684615584]
98;[104, '1003', 0.04619394645348532]
98;[105, '592', 0.046058115645178345]
98;[106, '398', 0.04598962405218602]
98;[107, '150', 0.0453073973087163]
98;[108, '620', 0.04516783461712551]
98;[109, '760', 0.044956441140055314]
98;[110, '638', 0.044689374903453066]
98;[111, '1207', 0.04408826559611944]
98;[112, '810', 0.04397625047978748]
98;[113, '1183', 0.043710131162179124]
98;[114, '1073', 0.043517109798655966]
98;[115, '842', 0.04344584759015161]
98;[116, '1151', 0.043362459179955876]
98;[117, '334', 0.04331623259233952]
98;[118, '1013', 0.04315067071696949]
98;[119, '900', 0.043049777160075]
98;[120, '1029', 0.043031903628142826]
98;[121, '90', 0.04278277487781208]
98;[122, '542', 0.0426413950204781]
98;[123, '247', 0.04246642014897569]
98;[124, '1204', 0.042315756531862814]
98;[125, '258', 0.0422879921587459]
98;[126, '437', 0.04223582832895114]
98;[127, '720', 0.04221790351031964]
98;[128, '335', 0.042024627322643365]
98;[129, '106', 0.04178133783601788]
98;[130, '1015', 0.04168275626707989]
98;[131, '1041', 0.041594627078231666]
98;[132, '11', 0.04144946300127022]
98;[133, '817', 0.041219180458354945]
98;[134, '28', 0.04119851415800614]
98;[135, '1180', 0.041069529585838815]
98;[136, '1234', 0.04105732659322576]
98;[137, '480', 0.04095445408705676]
98;[138, '242', 0.04077674874435716]
98;[139, '566', 0.04068169202277584]
98;[140, '1098', 0.0406639312333598]
98;[141, '145', 0.040495603666485726]
98;[142, '838', 0.04003557023220658]
98;[143, '883', 0.03994308992245664]
98;[144, '42', 0.0398462348808442]
98;[145, '376', 0.03980795032177585]
98;[146, '268', 0.03962673014917187]
98;[147, '1072', 0.03934364193208989]
98;[148, '314', 0.03910748396273795]
98;[149, '74', 0.038711381296136424]
98;[150, '836', 0.038613017839344156]
98;[151, '204', 0.038304756951641684]
98;[152, '956', 0.038008848768849475]
98;[153, '370', 0.03796583915405626]
98;[154, '1047', 0.037853312874807546]
98;[155, '958', 0.03745315289936973]
98;[156, '511', 0.03745262581945279]
98;[157, '1165', 0.03735123302001985]
98;[158, '264', 0.03730227530094033]
98;[159, '1155', 0.037133300094144936]
98;[160, '157', 0.037012815080181505]
98;[161, '1182', 0.0367496387232888]
98;[162, '506', 0.03629676210880187]
98;[163, '793', 0.036088088257798474]
98;[164, '1162', 0.035926500675847704]
98;[165, '802', 0.035599880953700716]
98;[166, '197', 0.03552188637400977]
98;[167, '1062', 0.03549219191176213]
98;[168, '1097', 0.035436896134747]
98;[169, '734', 0.03542687836202417]
98;[170, '309', 0.03540465162839669]
98;[171, '502', 0.035373820309635616]
98;[172, '950', 0.03509612344103234]
98;[173, '457', 0.034720000963194046]
98;[174, '277', 0.03468295190863258]
98;[175, '891', 0.03404206672380109]
98;[176, '208', 0.03355380459166806]
98;[177, '155', 0.033448436162378414]
98;[178, '349', 0.03328389043483014]
98;[179, '450', 0.03326251180966586]
98;[180, '803', 0.033128242149476045]
98;[181, '907', 0.03306745058335695]
98;[182, '754', 0.03294349175303332]
98;[183, '1192', 0.032652947576491675]
98;[184, '321', 0.03258351423677036]
98;[185, '293', 0.03252578974721747]
98;[186, '368', 0.032513299537475455]
98;[187, '626', 0.0325030333860343]
98;[188, '96', 0.03230104593241117]
98;[189, '137', 0.03211214813375859]
98;[190, '1211', 0.03207091623124975]
98;[191, '215', 0.031903029578067316]
98;[192, '636', 0.03178978413524542]
98;[193, '140', 0.031762510378768316]
98;[194, '642', 0.031613983388952674]
98;[195, '1031', 0.03156527374740314]
98;[196, '243', 0.03144236548454797]
98;[197, '844', 0.03126880020917677]
98;[198, '499', 0.03117987289185341]
98;[199, '1199', 0.03117625204170568]
98;[200, '14', 0.031162311338859102]
98;[201, '21', 0.03111530280751338]
98;[202, '575', 0.030982742095932773]
98;[203, '809', 0.0309570510453539]
98;[204, '827', 0.030849022833439876]
98;[205, '1067', 0.030802371043032798]
98;[206, '270', 0.03076436918736008]
98;[207, '1020', 0.030755545710562097]
98;[208, '797', 0.030709230348950966]
98;[209, '928', 0.030631757839386615]
98;[210, '295', 0.030522878618436285]
98;[211, '1110', 0.030388193478928262]
98;[212, '848', 0.030221141099603145]
98;[213, '1120', 0.03016226589937883]
98;[214, '307', 0.03009331323764784]
98;[215, '1002', 0.030044453707387158]
98;[216, '596', 0.029998176839129267]
98;[217, '697', 0.0299774572631859]
98;[218, '705', 0.02991325330728842]
98;[219, '38', 0.02965353357066746]
98;[220, '885', 0.02958098560011376]
98;[221, '311', 0.02947726269021165]
98;[222, '741', 0.029249106900554923]
98;[223, '396', 0.029242751094116604]
98;[224, '698', 0.02907713264498246]
98;[225, '107', 0.029025494659336886]
98;[226, '556', 0.028957681446083045]
98;[227, '135', 0.028896883360814966]
98;[228, '400', 0.028757851467354316]
98;[229, '459', 0.02869421026082292]
98;[230, '535', 0.028531030954379397]
98;[231, '510', 0.028434410498732122]
98;[232, '324', 0.028369599080823912]
98;[233, '1009', 0.028315206891336507]
98;[234, '458', 0.028272659241573163]
98;[235, '759', 0.028234583528935285]
98;[236, '918', 0.02815688187457627]
98;[237, '201', 0.02814655129307457]
98;[238, '220', 0.02810744620787933]
98;[239, '1235', 0.027966891344078093]
98;[240, '397', 0.02791414715345858]
98;[241, '994', 0.027854249943338624]
98;[242, '861', 0.027833671001619945]
98;[243, '401', 0.027707062288328088]
98;[244, '548', 0.02764394214488339]
98;[245, '1112', 0.02764073560593876]
98;[246, '60', 0.027598293387358447]
98;[247, '984', 0.027548320911220996]
98;[248, '1060', 0.027466766898898515]
98;[249, '303', 0.027349954621543215]
98;[250, '27', 0.027277378804248697]
98;[251, '148', 0.027184869286841936]
98;[252, '50', 0.027135305449714976]
98;[253, '45', 0.027032571243123898]
98;[254, '302', 0.026977225842676048]
98;[255, '1206', 0.02697059700908355]
98;[256, '652', 0.026926036244170004]
98;[257, '388', 0.026868007818607507]
98;[258, '897', 0.02681873501091117]
98;[259, '798', 0.026809282944136023]
98;[260, '1195', 0.026784803069059747]
98;[261, '434', 0.026551670589533668]
98;[262, '392', 0.026463940000505996]
98;[263, '102', 0.026290075629220068]
98;[264, '1045', 0.026256782538733522]
98;[265, '15', 0.02612841062664762]
98;[266, '263', 0.02611719925781299]
98;[267, '676', 0.025986088645231113]
98;[268, '384', 0.025982379065477783]
98;[269, '1168', 0.025955010712443126]
98;[270, '794', 0.025749929124593163]
98;[271, '281', 0.025562665877179157]
98;[272, '20', 0.02554291104706315]
98;[273, '442', 0.025441320672746067]
98;[274, '969', 0.025325503130737028]
98;[275, '586', 0.025055041020952552]
98;[276, '540', 0.025006854306993016]
98;[277, '417', 0.02492804875855751]
98;[278, '92', 0.024910613785228044]
98;[279, '778', 0.024875959107026762]
98;[280, '444', 0.024870198777876655]
98;[281, '733', 0.024847831121614657]
98;[282, '24', 0.024768052124948627]
98;[283, '159', 0.024634875655851846]
98;[284, '871', 0.024617699735546148]
98;[285, '1223', 0.02460971276848543]
98;[286, '681', 0.0246059975127481]
98;[287, '859', 0.02457207876488961]
98;[288, '325', 0.0245468824937964]
98;[289, '1197', 0.02440187298821762]
98;[290, '765', 0.024366566318875866]
98;[291, '165', 0.024352216775799327]
98;[292, '613', 0.024340946455453816]
98;[293, '884', 0.024261576873168066]
98;[294, '1033', 0.02419701039260706]
98;[295, '286', 0.02413583931958466]
98;[296, '12', 0.024112722823879298]
98;[297, '362', 0.024084374725153727]
98;[298, '992', 0.024070227462201953]
98;[299, '52', 0.024032014259645545]
98;[300, '385', 0.023784097738171375]
98;[301, '976', 0.02370843033015175]
98;[302, '386', 0.023705427673962227]
98;[303, '131', 0.023683068755846973]
98;[304, '970', 0.023522199334133877]
98;[305, '1166', 0.023482340087268166]
98;[306, '997', 0.02334128754872665]
98;[307, '244', 0.02331294948073932]
98;[308, '523', 0.023301440428551194]
98;[309, '1', 0.023222379113873017]
98;[310, '584', 0.02315653148766943]
98;[311, '568', 0.022917526207212897]
98;[312, '82', 0.022851150501413897]
98;[313, '758', 0.022772751709812983]
98;[314, '114', 0.02273092806658494]
98;[315, '946', 0.02263697716424916]
98;[316, '965', 0.022601538705217437]
98;[317, '641', 0.022574951422413857]
98;[318, '127', 0.022562376598259996]
98;[319, '1093', 0.022510432652299933]
98;[320, '174', 0.02246053331747123]
98;[321, '389', 0.02242306223694258]
98;[322, '446', 0.02240433993494445]
98;[323, '337', 0.022336991247552607]
98;[324, '101', 0.022318430931442063]
98;[325, '473', 0.022278407197947943]
98;[326, '773', 0.02227673966092338]
98;[327, '189', 0.022242065487699143]
98;[328, '673', 0.022172983505933747]
98;[329, '913', 0.022102887852918866]
98;[330, '1070', 0.022092796267405696]
98;[331, '1044', 0.022064282649181147]
